"doc_id","date_year","batch_number","date_full","box_number","folder01","folder02","folder03","folder04"
"3609","2009","3104","10/08/2009","","2009 ACA BATCHES","3104 - 10/08/2009","-","-"
"3610","2009","3103","10/08/2009","","2009 ACA BATCHES","3103 - 10/08/2009","-","-"
"3611","2011","1106","07/29/2011","","2011 ACA BATCHES","1106 - 07/29/2011","-","-"
"3612","2011","1105","07/28/2011","","2011 ACA BATCHES","1105 - 07/28/2011","-","-"
"3613","2011","1104","07/28/2011","","2011 ACA BATCHES","1104 - 07/28/2011","-","-"
"3614","2009","3102","10/07/2009","","2009 ACA BATCHES","3102 - 10/07/2009","-","-"
"3615","2011","1103","07/27/2011","","2011 ACA BATCHES","1103 - 07/27/2011","-","-"
"3616","2009","3101","10/07/2009","","2009 ACA BATCHES","3101 - 10/07/2009","-","-"
"3617","2011","1102","07/27/2011","","2011 ACA BATCHES","1102 - 07/27/2011","-","-"
"3618","2011","1101","07/27/2011","","2011 ACA BATCHES","1101 - 07/27/2011","-","-"
"3619","2011","1100","07/27/2011","","2011 ACA BATCHES","1100 - 07/27/2011","-","-"
"3620","2011","1099","07/26/2011","","2011 ACA BATCHES","1099 - 07/26/2011","-","-"
"3621","2009","3100","10/07/2009","","2009 ACA BATCHES","3100 - 10/07/2009","-","-"
"3622","2011","1098","07/26/2011","","2011 ACA BATCHES","1098 - 07/26/2011","-","-"
"3623","2009","3099","10/07/2009","","2009 ACA BATCHES","3099 - 10/07/2009","-","-"
"3624","2009","3098","10/07/2009","","2009 ACA BATCHES","3098 - 10/07/2009","-","-"
"3625","2011","1097","07/26/2011","","2011 ACA BATCHES","1097 - 07/26/2011","-","-"
"3626","2009","3097","10/07/2009","","2009 ACA BATCHES","3097 - 10/07/2009","-","-"
"3627","2011","1096","07/26/2011","","2011 ACA BATCHES","1096 - 07/26/2011","-","-"
"3628","2011","1095","07/26/2011","","2011 ACA BATCHES","1095 - 07/26/2011","-","-"
"3629","2009","3096","10/06/2009","","2009 ACA BATCHES","3096 - 10/06/2009","-","-"
"3630","2011","1094","07/26/2011","","2011 ACA BATCHES","1094 - 07/26/2011","-","-"
"3631","2011","1093","07/25/2011","","2011 ACA BATCHES","1093 - 07/25/2011","-","-"
"3632","2009","3095","10/06/2009","","2009 ACA BATCHES","3095 - 10/06/2009","-","-"
"3633","2011","1092","07/25/2011","","2011 ACA BATCHES","1092 - 07/25/2011","-","-"
"3634","2011","1091","07/25/2011","","2011 ACA BATCHES","1091 - 07/25/2011","-","-"
"3635","2009","3094","10/06/2009","","2009 ACA BATCHES","3094 - 10/06/2009","-","-"
"3636","2011","1090","07/22/2011","","2011 ACA BATCHES","1090 - 07/22/2011","-","-"
"3637","2011","1089","07/22/2011","","2011 ACA BATCHES","1089 - 07/22/2011","-","-"
"3638","2009","3093","10/06/2009","","2009 ACA BATCHES","3093 - 10/06/2009","-","-"
"3639","2011","1088","07/22/2011","","2011 ACA BATCHES","1088 - 07/22/2011","-","-"
"3640","2009","3092","10/06/2009","","2009 ACA BATCHES","3092 - 10/06/2009","-","-"
"3641","2011","1087","07/22/2011","","2011 ACA BATCHES","1087 - 07/22/2011","-","-"
"3642","2011","1086","07/21/2011","","2011 ACA BATCHES","1086 - 07/21/2011","-","-"
"3643","2009","3091","10/06/2009","","2009 ACA BATCHES","3091 - 10/06/2009","-","-"
"3644","2011","1085","07/21/2011","","2011 ACA BATCHES","1085 - 07/21/2011","-","-"
"3645","2009","3090","10/06/2009","","2009 ACA BATCHES","3090 - 10/06/2009","-","-"
"3646","2011","1084","07/21/2011","","2011 ACA BATCHES","1084 - 07/21/2011","-","-"
"3647","2009","3089","10/05/2009","","2009 ACA BATCHES","3089 - 10/05/2009","-","-"
"3648","2011","1083","07/21/2011","","2011 ACA BATCHES","1083 - 07/21/2011","-","-"
"3649","2009","3088","10/05/2009","","2009 ACA BATCHES","3088 - 10/05/2009","-","-"
"3650","2009","3087","10/05/2009","","2009 ACA BATCHES","3087 - 10/05/2009","-","-"
"3651","2011","1082","07/20/2011","","2011 ACA BATCHES","1082 - 07/20/2011","-","-"
"3652","2009","3086","10/05/2009","","2009 ACA BATCHES","3086 - 10/05/2009","-","-"
"3653","2011","1081","07/20/2011","","2011 ACA BATCHES","1081 - 07/20/2011","-","-"
"3654","2009","3085","10/05/2009","","2009 ACA BATCHES","3085 - 10/05/2009","-","-"
"3655","2011","1080","07/20/2011","","2011 ACA BATCHES","1080 - 07/20/2011","-","-"
"3656","2011","1079","07/20/2011","","2011 ACA BATCHES","1079 - 07/20/2011","-","-"
"3657","2009","3084","10/05/2009","","2009 ACA BATCHES","3084 - 10/05/2009","-","-"
"3658","2011","1078","07/20/2011","","2011 ACA BATCHES","1078 - 07/20/2011","-","-"
"3659","2009","3083","10/02/2009","","2009 ACA BATCHES","3083 - 10/02/2009","-","-"
"3660","2011","1077","07/20/2011","","2011 ACA BATCHES","1077 - 07/20/2011","-","-"
"3661","2009","3082","10/01/2009","","2009 ACA BATCHES","3082 - 10/01/2009","-","-"
"3662","2009","3081","09/30/2009","","2009 ACA BATCHES","3081 - 09/30/2009","-","-"
"3663","2011","1076","07/20/2011","","2011 ACA BATCHES","1076 - 07/20/2011","-","-"
"3664","2009","3080","09/30/2009","","2009 ACA BATCHES","3080 - 09/30/2009","-","-"
"3665","2011","1075","07/20/2011","","2011 ACA BATCHES","1075 - 07/20/2011","-","-"
"3666","2011","1074","07/20/2011","","2011 ACA BATCHES","1074 - 07/20/2011","-","-"
"3667","2009","3079","09/29/2009","","2009 ACA BATCHES","3079 - 09/29/2009","-","-"
"3668","2011","1073","07/20/2011","","2011 ACA BATCHES","1073 - 07/20/2011","-","-"
"3669","2011","1072","07/20/2011","","2011 ACA BATCHES","1072 - 07/20/2011","-","-"
"3670","2011","1071","07/19/2011","","2011 ACA BATCHES","1071 - 07/19/2011","-","-"
"3671","2009","3078","09/29/2009","","2009 ACA BATCHES","3078 - 09/29/2009","-","-"
"3672","2011","1070","07/19/2011","","2011 ACA BATCHES","1070 - 07/19/2011","-","-"
"3673","2009","3077","09/28/2009","","2009 ACA BATCHES","3077 - 09/28/2009","-","-"
"3674","2011","1069","07/19/2011","","2011 ACA BATCHES","1069 - 07/19/2011","-","-"
"3675","2009","3076","09/28/2009","","2009 ACA BATCHES","3076 - 09/28/2009","-","-"
"3676","2011","1068","07/19/2011","","2011 ACA BATCHES","1068 - 07/19/2011","-","-"
"3677","2009","3075","09/25/2009","","2009 ACA BATCHES","3075 - 09/25/2009","-","-"
"3678","2011","1067","07/19/2011","","2011 ACA BATCHES","1067 - 07/19/2011","-","-"
"3679","2011","1066","07/19/2011","","2011 ACA BATCHES","1066 - 07/19/2011","-","-"
"3680","2009","3074","09/25/2009","","2009 ACA BATCHES","3074 - 09/25/2009","-","-"
"3681","2009","3073","09/24/2009","","2009 ACA BATCHES","3073 - 09/24/2009","-","-"
"3682","2011","1065","07/19/2011","","2011 ACA BATCHES","1065 - 07/19/2011","-","-"
"3683","2011","1064","07/19/2011","","2011 ACA BATCHES","1064 - 07/19/2011","-","-"
"3684","2009","3072","09/24/2009","","2009 ACA BATCHES","3072 - 09/24/2009","-","-"
"3685","2011","1063","07/18/2011","","2011 ACA BATCHES","1063 - 07/18/2011","-","-"
"3686","2009","3071","09/23/2009","","2009 ACA BATCHES","3071 - 09/23/2009","-","-"
"3687","2011","1062","07/18/2011","","2011 ACA BATCHES","1062 - 07/18/2011","-","-"
"3688","2009","3070","09/23/2009","","2009 ACA BATCHES","3070 - 09/23/2009","-","-"
"3689","2011","1061","07/15/2011","","2011 ACA BATCHES","1061 - 07/15/2011","-","-"
"3690","2011","1060","07/14/2011","","2011 ACA BATCHES","1060 - 07/14/2011","-","-"
"3691","2009","3069","09/23/2009","","2009 ACA BATCHES","3069 - 09/23/2009","-","-"
"3692","2011","1059","07/14/2011","","2011 ACA BATCHES","1059 - 07/14/2011","-","-"
"3693","2011","1058","07/13/2011","","2011 ACA BATCHES","1058 - 07/13/2011","-","-"
"3694","2011","1057","07/13/2011","","2011 ACA BATCHES","1057 - 07/13/2011","-","-"
"3695","2009","3068","09/23/2009","","2009 ACA BATCHES","3068 - 09/23/2009","-","-"
"3696","2011","1056","07/13/2011","","2011 ACA BATCHES","1056 - 07/13/2011","-","-"
"3697","2009","3067","09/22/2009","","2009 ACA BATCHES","3067 - 09/22/2009","-","-"
"3698","2011","1055","07/12/2011","","2011 ACA BATCHES","1055 - 07/12/2011","-","-"
"3699","2011","1054","07/12/2011","","2011 ACA BATCHES","1054 - 07/12/2011","-","-"
"3700","2009","3066","09/22/2009","","2009 ACA BATCHES","3066 - 09/22/2009","-","-"
"3701","2011","1053","07/12/2011","","2011 ACA BATCHES","1053 - 07/12/2011","-","-"
"3702","2011","1052","07/12/2011","","2011 ACA BATCHES","1052 - 07/12/2011","-","-"
"3703","2009","3065","09/22/2009","","2009 ACA BATCHES","3065 - 09/22/2009","-","-"
"3704","2011","1051","07/11/2011","","2011 ACA BATCHES","1051 - 07/11/2011","-","-"
"3705","2011","1050","07/11/2011","","2011 ACA BATCHES","1050 - 07/11/2011","-","-"
"3706","2011","1049","07/11/2011","","2011 ACA BATCHES","1049 - 07/11/2011","-","-"
"3707","2009","3064","09/22/2009","","2009 ACA BATCHES","3064 - 09/22/2009","-","-"
"3708","2011","1047","07/08/2011","","2011 ACA BATCHES","1047 - 07/08/2011","-","-"
"3709","2011","1046","07/08/2011","","2011 ACA BATCHES","1046 - 07/08/2011","-","-"
"3710","2011","1045","07/08/2011","","2011 ACA BATCHES","1045 - 07/08/2011","-","-"
"3711","2009","3063","09/21/2009","","2009 ACA BATCHES","3063 - 09/21/2009","-","-"
"3712","2011","1044","07/07/2011","","2011 ACA BATCHES","1044 - 07/07/2011","-","-"
"3713","2011","1043","07/07/2011","","2011 ACA BATCHES","1043 - 07/07/2011","-","-"
"3714","2009","3062","09/21/2009","","2009 ACA BATCHES","3062 - 09/21/2009","-","-"
"3715","2011","1042","07/07/2011","","2011 ACA BATCHES","1042 - 07/07/2011","-","-"
"3716","2009","3061","09/21/2009","","2009 ACA BATCHES","3061 - 09/21/2009","-","-"
"3717","2011","1041","07/07/2011","","2011 ACA BATCHES","1041 - 07/07/2011","-","-"
"3718","2009","3060","09/18/2009","","2009 ACA BATCHES","3060 - 09/18/2009","-","-"
"3719","2011","1040","07/07/2011","","2011 ACA BATCHES","1040 - 07/07/2011","-","-"
"3720","2009","3059","09/18/2009","","2009 ACA BATCHES","3059 - 09/18/2009","-","-"
"3721","2009","3058","09/18/2009","","2009 ACA BATCHES","3058 - 09/18/2009","-","-"
"3722","2011","1039","07/07/2011","","2011 ACA BATCHES","1039 - 07/07/2011","-","-"
"3723","2011","1038","07/07/2011","","2011 ACA BATCHES","1038 - 07/07/2011","-","-"
"3724","2009","3057","09/18/2009","","2009 ACA BATCHES","3057 - 09/18/2009","-","-"
"3725","2011","1037","07/07/2011","","2011 ACA BATCHES","1037 - 07/07/2011","-","-"
"3726","2009","3056","09/17/2009","","2009 ACA BATCHES","3056 - 09/17/2009","-","-"
"3727","2011","1036","07/07/2011","","2011 ACA BATCHES","1036 - 07/07/2011","-","-"
"3728","2009","3055","09/17/2009","","2009 ACA BATCHES","3055 - 09/17/2009","-","-"
"3729","2011","1035","07/07/2011","","2011 ACA BATCHES","1035 - 07/07/2011","-","-"
"3730","2011","1034","07/07/2011","","2011 ACA BATCHES","1034 - 07/07/2011","-","-"
"3731","2009","3054","09/17/2009","","2009 ACA BATCHES","3054 - 09/17/2009","-","-"
"3732","2011","1033","07/06/2011","","2011 ACA BATCHES","1033 - 07/06/2011","-","-"
"3733","2011","1032","07/06/2011","","2011 ACA BATCHES","1032 - 07/06/2011","-","-"
"3734","2009","3053","09/16/2009","","2009 ACA BATCHES","3053 - 09/16/2009","-","-"
"3735","2011","1031","07/06/2011","","2011 ACA BATCHES","1031 - 07/06/2011","-","-"
"3736","2009","3052","09/16/2009","","2009 ACA BATCHES","3052 - 09/16/2009","-","-"
"3737","2011","1030","07/06/2011","","2011 ACA BATCHES","1030 - 07/06/2011","-","-"
"3738","2009","3051","09/16/2009","","2009 ACA BATCHES","3051 - 09/16/2009","-","-"
"3739","2011","1029","07/06/2011","","2011 ACA BATCHES","1029 - 07/06/2011","-","-"
"3740","2009","3050","09/16/2009","","2009 ACA BATCHES","3050 - 09/16/2009","-","-"
"3741","2011","1028","07/05/2011","","2011 ACA BATCHES","1028 - 07/05/2011","-","-"
"3742","2011","1027","07/05/2011","","2011 ACA BATCHES","1027 - 07/05/2011","-","-"
"3743","2009","3049","09/15/2009","","2009 ACA BATCHES","3049 - 09/15/2009","-","-"
"3744","2011","1026","07/05/2011","","2011 ACA BATCHES","1026 - 07/05/2011","-","-"
"3745","2009","3048","09/15/2009","","2009 ACA BATCHES","3048 - 09/15/2009","-","-"
"3746","2011","1025","07/05/2011","","2011 ACA BATCHES","1025 - 07/05/2011","-","-"
"3747","2009","3047","09/11/2009","","2009 ACA BATCHES","3047 - 09/11/2009","-","-"
"3748","2011","1024","07/05/2011","","2011 ACA BATCHES","1024 - 07/05/2011","-","-"
"3749","2009","3046","09/10/2009","","2009 ACA BATCHES","3046 - 09/10/2009","-","-"
"3750","2009","3045","09/10/2009","","2009 ACA BATCHES","3045 - 09/10/2009","-","-"
"3751","2011","1023","07/05/2011","","2011 ACA BATCHES","1023 - 07/05/2011","-","-"
"3752","2011","1022","07/01/2011","","2011 ACA BATCHES","1022 - 07/01/2011","-","-"
"3753","2009","3044","09/10/2009","","2009 ACA BATCHES","3044 - 09/10/2009","-","-"
"3754","2011","1021","07/01/2011","","2011 ACA BATCHES","1021 - 07/01/2011","-","-"
"3755","2011","1020","06/30/2011","","2011 ACA BATCHES","1020 - 06/30/2011","-","-"
"3756","2009","3043","09/10/2009","","2009 ACA BATCHES","3043 - 09/10/2009","-","-"
"3757","2011","1019","06/30/2011","","2011 ACA BATCHES","1019 - 06/30/2011","-","-"
"3758","2009","3042","09/10/2009","","2009 ACA BATCHES","3042 - 09/10/2009","-","-"
"3759","2011","1018","06/30/2011","","2011 ACA BATCHES","1018 - 06/30/2011","-","-"
"3760","2011","1017","06/30/2011","","2011 ACA BATCHES","1017 - 06/30/2011","-","-"
"3761","2009","3041","09/10/2009","","2009 ACA BATCHES","3041 - 09/10/2009","-","-"
"3762","2011","1016","06/30/2011","","2011 ACA BATCHES","1016 - 06/30/2011","-","-"
"3763","2011","1015","06/30/2011","","2011 ACA BATCHES","1015 - 06/30/2011","-","-"
"3764","2009","3040","09/10/2009","","2009 ACA BATCHES","3040 - 09/10/2009","-","-"
"3765","2011","1014","06/29/2011","","2011 ACA BATCHES","1014 - 06/29/2011","-","-"
"3766","2011","1013","06/29/2011","","2011 ACA BATCHES","1013 - 06/29/2011","-","-"
"3767","2011","1012","06/29/2011","","2011 ACA BATCHES","1012 - 06/29/2011","-","-"
"3768","2009","3039","09/10/2009","","2009 ACA BATCHES","3039 - 09/10/2009","-","-"
"3769","2011","1011","06/29/2011","","2011 ACA BATCHES","1011 - 06/29/2011","-","-"
"3770","2011","1010","06/29/2011","","2011 ACA BATCHES","1010 - 06/29/2011","-","-"
"3771","2009","3038","09/10/2009","","2009 ACA BATCHES","3038 - 09/10/2009","-","-"
"3772","2009","3037","09/08/2009","","2009 ACA BATCHES","3037 - 09/08/2009","-","-"
"3773","2011","1009","06/29/2011","","2011 ACA BATCHES","1009 - 06/29/2011","-","-"
"3774","2011","1008","06/28/2011","","2011 ACA BATCHES","1008 - 06/28/2011","-","-"
"3775","2009","3036","09/08/2009","","2009 ACA BATCHES","3036 - 09/08/2009","-","-"
"3776","2011","1007","06/28/2011","","2011 ACA BATCHES","1007 - 06/28/2011","-","-"
"3777","2009","3035","09/08/2009","","2009 ACA BATCHES","3035 - 09/08/2009","-","-"
"3778","2011","1006","06/28/2011","","2011 ACA BATCHES","1006 - 06/28/2011","-","-"
"3779","2009","3034","09/08/2009","","2009 ACA BATCHES","3034 - 09/08/2009","-","-"
"3780","2011","1005","06/28/2011","","2011 ACA BATCHES","1005 - 06/28/2011","-","-"
"3781","2009","3033","09/08/2009","","2009 ACA BATCHES","3033 - 09/08/2009","-","-"
"3782","2011","1004","06/28/2011","","2011 ACA BATCHES","1004 - 06/28/2011","-","-"
"3783","2009","3032","09/04/2009","","2009 ACA BATCHES","3032 - 09/04/2009","-","-"
"3784","2011","1003","06/28/2011","","2011 ACA BATCHES","1003 - 06/28/2011","-","-"
"3785","2011","1002","06/27/2011","","2011 ACA BATCHES","1002 - 06/27/2011","-","-"
"3786","2009","3031","09/04/2009","","2009 ACA BATCHES","3031 - 09/04/2009","-","-"
"3787","2011","1001","06/27/2011","","2011 ACA BATCHES","1001 - 06/27/2011","-","-"
"3788","2011","1000","06/27/2011","","2011 ACA BATCHES","1000 - 06/27/2011","-","-"
"3789","2009","3030","09/04/2009","","2009 ACA BATCHES","3030 - 09/04/2009","-","-"
"3790","2011","999","06/27/2011","","2011 ACA BATCHES","999 - 06/27/2011","-","-"
"3791","2009","3029","09/03/2009","","2009 ACA BATCHES","3029 - 09/03/2009","-","-"
"3792","2011","998","06/27/2011","","2011 ACA BATCHES","998 - 06/27/2011","-","-"
"3793","2011","997","06/27/2011","","2011 ACA BATCHES","997 - 06/27/2011","-","-"
"3794","2011","996","06/27/2011","","2011 ACA BATCHES","996 - 06/27/2011","-","-"
"3795","2009","3028","09/03/2009","","2009 ACA BATCHES","3028 - 09/03/2009","-","-"
"3796","2011","995","06/27/2011","","2011 ACA BATCHES","995 - 06/27/2011","-","-"
"3797","2011","994","06/27/2011","","2011 ACA BATCHES","994 - 06/27/2011","-","-"
"3798","2009","3027","09/03/2009","","2009 ACA BATCHES","3027 - 09/03/2009","-","-"
"3799","2011","993","06/27/2011","","2011 ACA BATCHES","993 - 06/27/2011","-","-"
"3800","2011","991","06/23/2011","","2011 ACA BATCHES","991 - 06/23/2011","-","-"
"3801","2011","990","06/23/2011","","2011 ACA BATCHES","990 - 06/23/2011","-","-"
"3802","2011","989","06/23/2011","","2011 ACA BATCHES","989 - 06/23/2011","-","-"
"3803","2009","3026","09/03/2009","","2009 ACA BATCHES","3026 - 09/03/2009","-","-"
"3804","2011","988","06/23/2011","","2011 ACA BATCHES","988 - 06/23/2011","-","-"
"3805","2009","3025","09/03/2009","","2009 ACA BATCHES","3025 - 09/03/2009","-","-"
"3806","2011","987","06/23/2011","","2011 ACA BATCHES","987 - 06/23/2011","-","-"
"3807","2009","3024","09/02/2009","","2009 ACA BATCHES","3024 - 09/02/2009","-","-"
"3808","2011","986","06/23/2011","","2011 ACA BATCHES","986 - 06/23/2011","-","-"
"3809","2011","985","06/23/2011","","2011 ACA BATCHES","985 - 06/23/2011","-","-"
"3810","2009","3023","09/02/2009","","2009 ACA BATCHES","3023 - 09/02/2009","-","-"
"3811","2009","3022","09/02/2009","","2009 ACA BATCHES","3022 - 09/02/2009","-","-"
"3812","2011","984","06/23/2011","","2011 ACA BATCHES","984 - 06/23/2011","-","-"
"3813","2011","983","06/23/2011","","2011 ACA BATCHES","983 - 06/23/2011","-","-"
"3814","2009","3021","09/02/2009","","2009 ACA BATCHES","3021 - 09/02/2009","-","-"
"3815","2011","982","06/23/2011","","2011 ACA BATCHES","982 - 06/23/2011","-","-"
"3816","2009","3020","09/02/2009","","2009 ACA BATCHES","3020 - 09/02/2009","-","-"
"3817","2011","981","06/23/2011","","2011 ACA BATCHES","981 - 06/23/2011","-","-"
"3818","2009","3019","09/02/2009","","2009 ACA BATCHES","3019 - 09/02/2009","-","-"
"3819","2011","980","06/23/2011","","2011 ACA BATCHES","980 - 06/23/2011","-","-"
"3820","2009","3018","09/02/2009","","2009 ACA BATCHES","3018 - 09/02/2009","-","-"
"3821","2011","979","06/23/2011","","2011 ACA BATCHES","979 - 06/23/2011","-","-"
"3822","2011","978","06/23/2011","","2011 ACA BATCHES","978 - 06/23/2011","-","-"
"3823","2009","3017","09/01/2009","","2009 ACA BATCHES","3017 - 09/01/2009","-","-"
"3824","2011","977","06/23/2011","","2011 ACA BATCHES","977 - 06/23/2011","-","-"
"3825","2009","3016","09/01/2009","","2009 ACA BATCHES","3016 - 09/01/2009","-","-"
"3826","2011","976","06/22/2011","","2011 ACA BATCHES","976 - 06/22/2011","-","-"
"3827","2011","975","06/22/2011","","2011 ACA BATCHES","975 - 06/22/2011","-","-"
"3828","2009","3015","09/01/2009","","2009 ACA BATCHES","3015 - 09/01/2009","-","-"
"3829","2011","974","06/21/2011","","2011 ACA BATCHES","974 - 06/21/2011","-","-"
"3830","2011","973","06/21/2011","","2011 ACA BATCHES","973 - 06/21/2011","-","-"
"3831","2011","971","06/21/2011","","2011 ACA BATCHES","971 - 06/21/2011","-","-"
"3832","2009","3014","09/01/2009","","2009 ACA BATCHES","3014 - 09/01/2009","-","-"
"3833","2011","970","06/21/2011","","2011 ACA BATCHES","970 - 06/21/2011","-","-"
"3834","2009","3013","08/31/2009","","2009 ACA BATCHES","3013 - 08/31/2009","-","-"
"3835","2011","969","06/21/2011","","2011 ACA BATCHES","969 - 06/21/2011","-","-"
"3836","2009","3012","08/31/2009","","2009 ACA BATCHES","3012 - 08/31/2009","-","-"
"3837","2011","968","06/21/2011","","2011 ACA BATCHES","968 - 06/21/2011","-","-"
"3838","2009","3011","08/31/2009","","2009 ACA BATCHES","3011 - 08/31/2009","-","-"
"3839","2011","967","06/21/2011","","2011 ACA BATCHES","967 - 06/21/2011","-","-"
"3840","2009","3010","08/31/2009","","2009 ACA BATCHES","3010 - 08/31/2009","-","-"
"3841","2011","966","06/21/2011","","2011 ACA BATCHES","966 - 06/21/2011","-","-"
"3842","2009","3009","08/28/2009","","2009 ACA BATCHES","3009 - 08/28/2009","-","-"
"3843","2011","965","06/21/2011","","2011 ACA BATCHES","965 - 06/21/2011","-","-"
"3844","2011","964","06/21/2011","","2011 ACA BATCHES","964 - 06/21/2011","-","-"
"3845","2009","3008","08/28/2009","","2009 ACA BATCHES","3008 - 08/28/2009","-","-"
"3846","2011","963","06/21/2011","","2011 ACA BATCHES","963 - 06/21/2011","-","-"
"3847","2009","3007","08/28/2009","","2009 ACA BATCHES","3007 - 08/28/2009","-","-"
"3848","2011","962","06/21/2011","","2011 ACA BATCHES","962 - 06/21/2011","-","-"
"3849","2009","3006","08/27/2009","","2009 ACA BATCHES","3006 - 08/27/2009","-","-"
"3850","2011","961","06/21/2011","","2011 ACA BATCHES","961 - 06/21/2011","-","-"
"3851","2011","960","06/21/2011","","2011 ACA BATCHES","960 - 06/21/2011","-","-"
"3852","2009","3005","08/27/2009","","2009 ACA BATCHES","3005 - 08/27/2009","-","-"
"3853","2011","959","06/21/2011","","2011 ACA BATCHES","959 - 06/21/2011","-","-"
"3854","2011","958","06/17/2011","","2011 ACA BATCHES","958 - 06/17/2011","-","-"
"3855","2009","3004","08/27/2009","","2009 ACA BATCHES","3004 - 08/27/2009","-","-"
"3856","2011","957","06/17/2011","","2011 ACA BATCHES","957 - 06/17/2011","-","-"
"3857","2011","956","06/17/2011","","2011 ACA BATCHES","956 - 06/17/2011","-","-"
"3858","2009","3003","08/27/2009","","2009 ACA BATCHES","3003 - 08/27/2009","-","-"
"3859","2011","955","06/17/2011","","2011 ACA BATCHES","955 - 06/17/2011","-","-"
"3860","2009","3002","08/26/2009","","2009 ACA BATCHES","3002 - 08/26/2009","-","-"
"3861","2011","954","06/17/2011","","2011 ACA BATCHES","954 - 06/17/2011","-","-"
"3862","2009","3001","08/26/2009","","2009 ACA BATCHES","3001 - 08/26/2009","-","-"
"3863","2011","953","06/15/2011","","2011 ACA BATCHES","953 - 06/15/2011","-","-"
"3864","2009","3000","08/26/2009","","2009 ACA BATCHES","3000 - 08/26/2009","-","-"
"3865","2011","952","06/15/2011","","2011 ACA BATCHES","952 - 06/15/2011","-","-"
"3866","2009","2999","08/26/2009","","2009 ACA BATCHES","2999 - 08/26/2009","-","-"
"3867","2011","951","06/15/2011","","2011 ACA BATCHES","951 - 06/15/2011","-","-"
"3868","2011","949","06/15/2011","","2011 ACA BATCHES","949 - 06/15/2011","-","-"
"3869","2009","2998","08/26/2009","","2009 ACA BATCHES","2998 - 08/26/2009","-","-"
"3870","2011","948","06/15/2011","","2011 ACA BATCHES","948 - 06/15/2011","-","-"
"3871","2011","947","06/15/2011","","2011 ACA BATCHES","947 - 06/15/2011","-","-"
"3872","2009","2997","08/25/2009","","2009 ACA BATCHES","2997 - 08/25/2009","-","-"
"3873","2011","946","06/15/2011","","2011 ACA BATCHES","946 - 06/15/2011","-","-"
"3874","2009","2996","08/25/2009","","2009 ACA BATCHES","2996 - 08/25/2009","-","-"
"3875","2011","945","06/13/2011","","2011 ACA BATCHES","945 - 06/13/2011","-","-"
"3876","2011","944","06/13/2011","","2011 ACA BATCHES","944 - 06/13/2011","-","-"
"3877","2009","2995","08/24/2009","","2009 ACA BATCHES","2995 - 08/24/2009","-","-"
"3878","2011","943","06/13/2011","","2011 ACA BATCHES","943 - 06/13/2011","-","-"
"3879","2011","942","06/13/2011","","2011 ACA BATCHES","942 - 06/13/2011","-","-"
"3880","2009","2994","08/21/2009","","2009 ACA BATCHES","2994 - 08/21/2009","-","-"
"3881","2011","941","06/13/2011","","2011 ACA BATCHES","941 - 06/13/2011","-","-"
"3882","2011","940","06/09/2011","","2011 ACA BATCHES","940 - 06/09/2011","-","-"
"3883","2011","939","06/09/2011","","2011 ACA BATCHES","939 - 06/09/2011","-","-"
"3884","2009","2993","08/20/2009","","2009 ACA BATCHES","2993 - 08/20/2009","-","-"
"3885","2011","938","06/09/2011","","2011 ACA BATCHES","938 - 06/09/2011","-","-"
"3886","2009","2992","08/20/2009","","2009 ACA BATCHES","2992 - 08/20/2009","-","-"
"3887","2011","937","06/09/2011","","2011 ACA BATCHES","937 - 06/09/2011","-","-"
"3888","2009","2991","08/19/2009","","2009 ACA BATCHES","2991 - 08/19/2009","-","-"
"3889","2011","936","06/09/2011","","2011 ACA BATCHES","936 - 06/09/2011","-","-"
"3890","2011","935","06/09/2011","","2011 ACA BATCHES","935 - 06/09/2011","-","-"
"3891","2009","2990","08/19/2009","","2009 ACA BATCHES","2990 - 08/19/2009","-","-"
"3892","2009","2989","08/18/2009","","2009 ACA BATCHES","2989 - 08/18/2009","-","-"
"3893","2011","934","06/09/2011","","2011 ACA BATCHES","934 - 06/09/2011","-","-"
"3894","2011","933","06/09/2011","","2011 ACA BATCHES","933 - 06/09/2011","-","-"
"3895","2011","932","06/09/2011","","2011 ACA BATCHES","932 - 06/09/2011","-","-"
"3896","2009","2988","08/18/2009","","2009 ACA BATCHES","2988 - 08/18/2009","-","-"
"3897","2009","2987","08/18/2009","","2009 ACA BATCHES","2987 - 08/18/2009","-","-"
"3898","2011","931","06/09/2011","","2011 ACA BATCHES","931 - 06/09/2011","-","-"
"3899","2009","2986","08/18/2009","","2009 ACA BATCHES","2986 - 08/18/2009","-","-"
"3900","2011","930","06/07/2011","","2011 ACA BATCHES","930 - 06/07/2011","-","-"
"3901","2009","2985","08/18/2009","","2009 ACA BATCHES","2985 - 08/18/2009","-","-"
"3902","2011","929","06/07/2011","","2011 ACA BATCHES","929 - 06/07/2011","-","-"
"3903","2009","2984","08/18/2009","","2009 ACA BATCHES","2984 - 08/18/2009","-","-"
"3904","2011","928","06/07/2011","","2011 ACA BATCHES","928 - 06/-07/2011","-","-"
"3905","2009","2983","08/18/2009","","2009 ACA BATCHES","2983 - 08/18/2009","-","-"
"3906","2011","927","06/07/2011","","2011 ACA BATCHES","927 - 06/07/2011","-","-"
"3907","2011","926","06/07/2011","","2011 ACA BATCHES","926 - 06/07/2011","-","-"
"3908","2009","2982","08/17/2009","","2009 ACA BATCHES","2982 - 08/17/2009","-","-"
